,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,ProviderId2,WindSpeed2,WindDirection2,Temperature2,Pressure2,Humidity2,PowerWOAvailability2,ProviderId3,WindSpeed3,WindDirection3,Temperature3,Pressure3,Humidity3,PowerWOAvailability3,PowerMWh
2020-02-06 20:00:00,1.0,8.6,345.0,2.3,100274.0,92.8,50.0,2.0,4.427848430899415,216.26811241033965,0.3319206232627252,100544.86887308893,0.9858770886853784,48.788,3.0,8.0,355.0,2.0,97374.32736170726,0.908312502526087,49.893,49.818
2020-02-06 21:00:00,1.0,8.7,344.0,2.2,100349.0,92.62,50.0,2.0,4.42066493781766,214.23547851431408,0.27158873653079496,100606.9189610778,0.985330014841996,48.228,3.0,8.0,355.0,2.0,97430.27877294745,0.906337896212881,49.794,49.851
2020-02-06 22:00:00,1.0,8.4,343.0,2.2,100391.0,93.61,50.0,2.0,4.432727919555829,224.29701516197542,0.2506602112421703,100651.11372466097,0.9881141435513361,47.203,3.0,9.0,355.0,2.0,97477.09128812165,0.9177085049790756,49.193,50.64676855741062
2020-02-06 23:00:00,1.0,7.9,343.0,2.1,100432.0,94.59,50.0,2.0,4.073279113567265,226.52109541377786,0.2590384994653263,100697.4983895979,0.9913541398289927,46.381,3.0,8.0,356.0,2.0,97520.75643096097,0.9283324414524965,47.557,49.857
2020-02-07 00:00:00,1.0,8.8,357.0,2.5,100341.0,94.88,50.0,2.0,5.46729639033016,144.38336658424805,0.8630870312775087,100699.73254862746,0.9900572235810429,48.952,3.0,9.0,11.0,3.0,97536.86743148447,0.9103341874026527,50.0,49.81
2020-02-07 01:00:00,1.0,8.3,359.0,2.5,100361.0,90.09,50.0,2.0,5.199785953634615,143.6689975485683,0.883183743480707,100745.2596274209,0.9777767196456383,49.585,3.0,8.0,9.0,3.0,97581.49324498289,0.8723059212769693,49.718,49.808
2020-02-07 02:00:00,1.0,7.8,0.0,2.5,100381.0,85.3,50.0,2.0,5.2871332129622015,34.248931688503944,1.1065292813060736,100803.40588576482,0.9738065698091836,48.13,3.0,8.0,7.0,3.0,97640.31177895612,0.8697655138323497,49.718,49.859
2020-02-07 03:00:00,1.0,7.4,360.0,2.5,100401.0,80.5,50.0,2.0,4.744647688536956,149.5181584815507,1.6168855683504475,100824.66376535447,0.9506107622742256,46.146,3.0,8.0,10.0,4.0,97672.80981284892,0.7937496773211179,49.937,49.854
2020-02-07 04:00:00,1.0,7.0,360.0,2.5,100405.0,78.74,48.435,2.0,4.535900881100217,155.0175887889809,1.6218585406590975,100835.1358010343,0.946970621232568,44.161,3.0,8.0,12.0,4.0,97686.28452698143,0.7837833343906002,48.912,49.748
2020-02-07 05:00:00,1.0,7.1,359.0,2.5,100356.0,76.97,44.177,2.0,4.395644011911768,152.71076832897097,1.6485527713876635,100773.52802095725,0.9438005578304695,42.131,3.0,7.0,11.0,4.0,97627.67187060263,0.7714264616457651,45.713,49.637
2020-02-07 06:00:00,1.0,6.7,356.0,2.5,100305.0,75.2,40.563,2.0,4.327812136622411,161.47325310042947,1.656337978225487,100732.42538738124,0.9403926223613944,41.471,3.0,7.0,12.0,4.0,97595.48097985257,0.7621672707516818,42.718,49.72
2020-02-07 07:00:00,1.0,6.6,353.0,2.5,100284.0,75.03,40.212,2.0,4.141157377733007,158.84047797742733,1.7093300478036966,100714.76992686218,0.9403765216722709,41.201,3.0,6.0,13.0,4.0,97577.96664599184,0.7609981640437837,41.41,49.717
2020-02-07 08:00:00,1.0,6.5,352.0,2.5,100259.0,74.87,39.676,2.0,4.105919431104978,163.38940136423707,1.7429763831150282,100698.54646560979,0.9400051626181055,40.159,3.0,6.0,8.0,4.0,97565.98093373254,0.7599634359869221,39.218,49.698
2020-02-07 09:00:00,1.0,6.4,351.0,2.5,100296.0,74.7,36.55,2.0,3.8375008486145656,162.47917358252835,1.724756018364097,100711.56039310603,0.9416011211245384,35.217,3.0,6.0,5.0,4.0,97577.77856267324,0.7646055534278329,38.436,49.801
2020-02-07 10:00:00,1.0,6.2,350.0,3.0,100308.0,72.23,30.466,2.0,3.0001942620752526,147.76995453680797,2.626293954832981,100680.22360181811,0.937541791323543,25.648,3.0,4.0,6.0,5.0,97550.9083234257,0.749934742443382,37.161,47.231
2020-02-07 11:00:00,1.0,5.6,349.0,3.4,100320.0,69.75,25.558,2.0,2.662053999125261,162.97866772245425,2.743293443835846,100702.69531547464,0.9331709140011134,19.61,3.0,4.0,6.0,5.0,97578.81853248898,0.7365242724972392,29.786,39.544
2020-02-07 12:00:00,1.0,5.2,348.0,3.8,100333.0,67.28,20.243,2.0,1.8458581390133855,249.1231695015117,3.6524879693860086,100614.85988054264,0.9235866386896309,18.142,3.0,4.0,356.0,6.0,97498.0050281217,0.7228633768671915,22.877,24.635
2020-02-07 13:00:00,1.0,5.1,341.0,4.0,100319.0,67.26,17.353,2.0,1.9582229528426875,244.96936106712815,3.6492712066815116,100604.10604548939,0.9246749377585838,18.676,3.0,4.0,342.0,6.0,97487.99967473409,0.7253435386648737,21.138,19.776
2020-02-07 14:00:00,1.0,5.4,335.0,4.2,100305.0,67.25,18.433,2.0,2.1286215344075554,240.82217308107283,3.7389979406948086,100593.69216293741,0.9241963032381703,19.446,3.0,4.0,332.0,6.0,97478.84838036187,0.7220894117661869,20.574,21.218
2020-02-07 15:00:00,1.0,5.3,330.0,4.5,100291.0,67.23,18.983,2.0,2.196461378975469,239.64595815793336,3.836314013295997,100590.40853131097,0.9244107827328761,20.979,3.0,4.0,328.0,6.0,97477.9147992161,0.7225008671006368,20.832,21.438
2020-02-07 16:00:00,1.0,5.0,329.0,4.3,100308.0,73.04,17.94,2.0,2.227372803260506,245.14252958756856,3.792088393839883,100592.22743227052,0.9406303971628608,23.122,3.0,4.0,318.0,6.0,97483.96852863024,0.7745913220629825,20.285,28.152
2020-02-07 17:00:00,1.0,4.8,328.0,4.3,100395.0,78.84,17.074,2.0,2.0269696308392025,251.5428941126729,3.075253380365446,100654.0600346787,0.9598044733792785,20.804,3.0,4.0,317.0,5.0,97533.37216605541,0.831989754223212,18.577,29.369
2020-02-07 18:00:00,1.0,4.6,326.0,4.2,100478.0,84.65,14.869,2.0,1.6263873877741855,244.9567534653927,2.2910860032057414,100704.15348642295,0.9798646516027503,17.689,3.0,3.0,314.0,4.0,97563.62626724275,0.890434996567524,17.873,25.02
2020-02-07 19:00:00,1.0,4.7,324.0,4.0,100562.0,82.46,13.694,2.0,1.5679060634111703,231.9433760843201,1.4893973162890788,100790.66544059548,0.9771707625777923,16.867,3.0,2.0,273.0,3.0,97633.39124614635,0.8758668085031758,16.159,25.796
2020-02-07 20:00:00,1.0,4.4,323.0,3.8,100642.0,80.27,12.783,2.0,1.7704163163199507,240.32278217061253,1.432692946644174,100880.23186879004,0.9717507959533113,17.354,3.0,3.0,232.0,3.0,97731.22385615318,0.8608304732104344,14.567,38.222
2020-02-07 21:00:00,1.0,3.9,320.0,3.6,100664.0,78.08,12.139,2.0,1.732377979257107,247.54599698395464,1.3230653017333438,100919.53794262224,0.966178891589794,16.432,3.0,4.0,231.0,3.0,97773.35400476724,0.8473901795395347,14.986,37.027
2020-02-07 22:00:00,1.0,4.2,322.0,3.4,100683.0,79.85,9.223,2.0,1.8582829770494396,249.40983589712164,1.1646073416935465,100906.06382420986,0.9712766382335617,14.076,3.0,5.0,242.0,3.0,97756.60784297973,0.8640373355086588,14.959,32.886
2020-02-07 23:00:00,1.0,4.4,311.0,3.3,100702.0,81.63,8.834,2.0,2.0352901359199347,248.27079882632142,1.8577147617577978,100900.02053944062,0.9728091884378781,20.168,3.0,4.0,281.0,4.0,97755.0520016536,0.8716252543514158,14.329,34.414
2020-02-08 00:00:00,1.0,6.3,338.0,3.3,100678.0,86.75,25.108,2.0,2.4774924821268893,246.1886332009335,0.555957688760536,100876.26871786984,0.9829820945388944,25.902,3.0,4.0,344.0,2.0,97695.40049762215,0.8940349300897843,22.016,33.261
2020-02-08 01:00:00,1.0,7.7,353.0,2.7,100741.0,89.74,49.051,2.0,4.655132268354533,190.97333009422277,0.40163214007444736,101126.72022303268,0.9787389677496791,40.282,3.0,7.0,6.0,2.0,97947.17118061619,0.8712491145498449,26.68,49.848
2020-02-08 02:00:00,1.0,8.5,5.0,2.1,100804.0,92.73,50.0,2.0,5.777450582655431,63.30933293315047,-0.5921916182712792,101158.8892178985,0.9960362588465406,46.247,3.0,10.0,13.0,1.0,97956.03640154253,0.9340940060175287,40.085,49.882
2020-02-08 03:00:00,1.0,12.3,15.0,1.6,100868.0,95.72,50.0,2.0,6.992982843273635,3.5786271193051107,-0.9791338161238414,101079.91710578358,1.0007783637517615,49.411,3.0,10.0,9.0,1.0,97841.1805186297,0.9349685454975996,50.0,49.887
2020-02-08 04:00:00,1.0,12.3,10.0,1.3,100975.0,87.53,50.0,2.0,7.2266987376663945,4.372460586922443,-1.1657013181410107,101205.19111007026,0.977877458461139,50.0,3.0,11.0,3.0,1.0,97961.61916551595,0.8656546235005291,50.0,49.473
2020-02-08 05:00:00,1.0,11.4,6.0,0.9,101031.0,79.35,50.0,2.0,6.293845848219105,95.24590019439893,-1.1645200172438095,101197.13488221893,0.9540344706903912,50.0,3.0,12.0,356.0,1.0,97954.89997258887,0.8115449410401476,50.0,47.68446917988028
2020-02-08 06:00:00,1.0,11.2,0.0,0.6,101083.0,71.16,50.0,2.0,6.24544461824375,95.97341668696981,-1.9846300158531918,101276.67182715988,0.9344766622918582,50.0,3.0,12.0,354.0,0.0,98024.29160087375,0.7493575777007342,50.0,49.886
2020-02-08 07:00:00,1.0,11.8,359.0,0.3,101124.0,69.46,50.0,2.0,6.110372175431236,203.4281670525388,-2.322217231568608,101285.49658504024,0.9205452143742937,50.0,3.0,12.0,359.0,0.0,98027.33637014052,0.6964072890232402,50.0,49.893
2020-02-08 08:00:00,1.0,11.4,2.0,0.0,101160.0,67.75,50.0,2.0,6.96039944967576,8.237295148524026,-2.364955613042717,101457.85695138686,0.9262020608463707,50.0,3.0,11.0,4.0,0.0,98195.72098834046,0.7085718964145276,50.0,49.881
2020-02-08 09:00:00,1.0,11.2,1.0,-0.2,101260.0,66.05,50.0,2.0,6.893451343568655,8.15379684574009,-2.4707635377988524,101556.3924488563,0.921667901230755,50.0,3.0,11.0,2.0,0.0,98287.84289419455,0.6955207147988691,50.0,49.884
2020-02-08 10:00:00,1.0,11.4,3.0,0.0,101322.0,65.29,50.0,2.0,6.802855543142398,-1.7547718084324515,-1.6958011347104005,101599.60987567007,0.9174935826763891,50.0,3.0,10.0,0.0,1.0,98332.09140523375,0.6821989956867442,50.0,49.874
2020-02-08 11:00:00,1.0,10.9,3.0,0.2,101383.0,64.54,50.0,2.0,6.640340006331796,2.865624881889289,-1.6527552284535076,101668.5953066353,0.9163549928671256,50.0,3.0,10.0,1.0,1.0,98400.18493001962,0.6800488809656255,50.0,49.888
2020-02-08 12:00:00,1.0,10.4,3.0,0.4,101444.0,63.79,50.0,2.0,6.273923569760212,-0.27143237463678815,-0.856243502143279,101729.08494610587,0.9130979963782225,49.171,3.0,9.0,1.0,2.0,98465.62557843844,0.6724309004868809,50.0,49.827
2020-02-08 13:00:00,1.0,9.6,4.0,0.6,101466.0,63.74,50.0,2.0,5.053606639497543,88.40743823601179,-0.5886743412615871,101652.59256396968,0.9127181824663525,47.129,3.0,9.0,359.0,2.0,98391.25849291972,0.6880218936808564,50.0,49.824
2020-02-08 14:00:00,1.0,9.7,5.0,0.8,101487.0,63.69,50.0,2.0,5.007400391597271,86.8937134142916,-0.5273205655430431,101665.99240983807,0.9130061266051696,45.675,3.0,9.0,357.0,2.0,98403.16541357551,0.6877914064202604,50.0,49.839
2020-02-08 15:00:00,1.0,8.9,6.0,0.9,101509.0,63.64,50.0,2.0,4.6375402811246556,94.62357680542846,-0.4792317883709316,101705.06958182289,0.9141373884039984,43.733,3.0,9.0,357.0,2.0,98445.16782510991,0.6940427198311339,50.0,49.484
2020-02-08 16:00:00,1.0,8.7,4.0,0.8,101544.0,64.58,50.0,2.0,4.274799639846334,86.27307571780375,-0.5245599324377892,101738.49482157896,0.9171451546306325,41.298,3.0,8.0,359.0,2.0,98468.82806493927,0.702550988418511,49.653,41.482
2020-02-08 17:00:00,1.0,8.1,4.0,0.8,101653.0,65.53,50.0,2.0,4.4763543755723685,6.951307344907491,-1.4285889952030075,101968.77688893826,0.9250216212878687,35.679,3.0,7.0,2.0,1.0,98679.98974790414,0.7099731022021314,46.74,31.843
2020-02-08 18:00:00,1.0,7.6,5.0,0.8,101758.0,66.48,50.0,2.0,4.002963050127063,21.26137327055494,-1.356087676224881,102064.92482596211,0.9285819618016774,29.856,3.0,7.0,6.0,1.0,98776.19433088135,0.7227477544041379,43.281,35.081
2020-02-08 19:00:00,1.0,7.2,7.0,0.6,101855.0,66.1,44.804,2.0,3.803584668890492,26.262584044136474,-1.5171306489499798,102139.05241668259,0.9295788186110571,27.008,3.0,7.0,6.0,1.0,98845.45699611443,0.7269559276529138,40.424,31.366
2020-02-08 20:00:00,1.0,6.7,9.0,0.5,101948.0,65.73,41.688,2.0,3.3615038760620717,35.4559592950427,-1.508631788670165,102217.77138702506,0.930376022831023,23.443,3.0,6.0,7.0,1.0,98922.69775182276,0.7294485015738728,35.61,33.584
2020-02-08 21:00:00,1.0,6.1,12.0,0.3,101979.0,65.35,35.853,2.0,3.084520950245034,45.178545997940546,-1.6792150442211025,102251.56858834733,0.9308026055806401,18.891,3.0,6.0,9.0,1.0,98953.05747285702,0.732283917588942,29.404,18.635
2020-02-08 22:00:00,1.0,5.4,13.0,0.2,102000.0,64.87,24.73,2.0,2.88398130714779,57.01576601874194,-1.8514029960880052,102247.58393475269,0.9335466653107544,15.244,3.0,6.0,9.0,1.0,98952.68272590668,0.742253505378228,22.869,11.065
2020-02-08 23:00:00,1.0,4.8,15.0,0.1,102020.0,64.38,16.724,2.0,2.309356830098606,65.30007150037227,-1.8918899230944888,102244.33324506282,0.9358866349652205,8.197,3.0,5.0,10.0,1.0,98951.17808063286,0.7491922501935027,16.326,6.595295842969145
2020-02-09 00:00:00,1.0,4.2,17.0,-0.3,102014.0,64.13,9.258,2.0,1.9800167350564504,80.54801021668936,-2.7434655036282507,102233.23333325142,0.9398669660542808,5.656,3.0,4.0,18.0,0.0,98934.94271886755,0.7598127132145645,8.589,2.2044781562249294
2020-02-09 01:00:00,1.0,3.3,35.0,-0.4,102010.0,63.6,5.737,2.0,1.4723693201256776,92.57189126810727,-2.7589477049583238,102240.20407926882,0.9403172511165264,3.315,3.0,3.0,14.0,0.0,98945.8849781658,0.7623401885330789,5.523,0.723
2020-02-09 02:00:00,1.0,3.1,26.0,-0.5,102006.0,63.08,3.427,2.0,1.4979419503071068,89.54805447640001,-2.8216811392144123,102238.9578922546,0.9399318824641986,3.547,3.0,3.0,2.0,0.0,98946.37601414243,0.761685678751451,4.642,0.134
2020-02-09 03:00:00,1.0,2.9,1.0,-0.6,102002.0,62.56,3.77,2.0,0.6116170688028557,154.90697956052645,-2.6463096011630043,102133.45589646432,0.9375084353375612,6.307,3.0,2.0,349.0,0.0,98837.30885591666,0.7682264182074325,5.415,0.569
2020-02-09 04:00:00,1.0,3.2,8.0,-0.5,102004.0,64.0,3.783,2.0,0.6606346077676175,142.3207816607371,-2.6275640108400253,102125.74292989157,0.9414551059904922,7.976,3.0,1.0,330.0,0.0,98824.26373939177,0.7766764312436543,6.187,0.447
2020-02-09 05:00:00,1.0,3.3,335.0,-0.6,101956.0,65.44,2.456,2.0,0.5376262642306369,235.4031437491933,-2.8785085734255134,102072.95605448775,0.9381357006673604,8.112,3.0,1.0,287.0,0.0,98775.37602221369,0.7570823783229601,5.753,0.045
2020-02-09 06:00:00,1.0,3.2,315.0,-0.6,101905.0,66.88,3.044,2.0,0.6436088197737018,227.59121372541335,-3.5658038576918827,102044.6632232461,0.9448865715294613,9.466,3.0,1.0,262.0,-1.0,98742.8029382541,0.775400859655742,5.755,1.003
2020-02-09 07:00:00,1.0,3.5,301.0,-0.6,101891.0,68.59,3.291,2.0,0.8795493284229661,224.25940585236117,-3.5809746197764483,102023.59123519606,0.9492563604764409,8.781,3.0,2.0,256.0,-1.0,98723.56633994101,0.7895197113681247,6.147,1.068
2020-02-09 08:00:00,1.0,3.2,287.0,-0.6,101872.0,70.29,3.512,2.0,0.7066359085364251,219.29067925843037,-2.8323364634155794,102007.79164012925,0.952064546674997,6.934,3.0,2.0,249.0,0.0,98718.71265520337,0.8022283235440129,6.279,0.03
2020-02-09 09:00:00,1.0,3.3,280.0,-0.5,101915.0,71.99,4.37,2.0,0.6768360541672944,212.47511133950024,-2.802344441097837,102042.541594962,0.956917618533529,5.686,3.0,2.0,237.0,0.0,98749.51887124185,0.8163260403347969,6.661,0.0
2020-02-09 10:00:00,1.0,3.4,274.0,0.1,101937.0,69.82,3.542,2.0,0.7051320023203811,202.18948240372606,-1.9334960891640733,102055.42918506847,0.9500950541627763,4.857,3.0,2.0,227.0,1.0,98770.210464654,0.7955217546122273,7.902,0.0
2020-02-09 11:00:00,1.0,3.2,265.0,0.6,101960.0,67.65,3.612,2.0,0.7050541925592579,202.07054762242183,-1.0579052488277014,102085.20782089616,0.9425192957227816,5.357,3.0,2.0,230.0,2.0,98810.6703168594,0.7745325254589877,7.247,0.0658644711842938
2020-02-09 12:00:00,1.0,2.8,258.0,1.2,101983.0,65.47,3.443,2.0,0.43642824119726065,206.19387466080548,-0.09161429414249511,102114.52581177717,0.9353537250907275,5.244,3.0,1.0,248.0,3.0,98850.51638672754,0.7542341951830127,4.714,0.038
2020-02-09 13:00:00,1.0,2.6,267.0,1.6,101966.0,62.2,2.257,2.0,0.20567215382446413,227.4253997917931,0.08270223117755648,102094.14707025226,0.9270903462586034,3.362,3.0,1.0,300.0,3.0,98835.85577723428,0.7298896179004961,2.352,0.028
2020-02-09 14:00:00,1.0,2.0,274.0,2.0,101948.0,58.92,1.55,2.0,-0.09242202263770771,245.31458774488192,0.24770642965969358,102092.42287964709,0.9192812230667841,2.015,3.0,1.0,331.0,3.0,98841.34821061713,0.7078349111133049,0.991,0.0
2020-02-09 15:00:00,1.0,1.5,277.0,2.5,101931.0,55.65,1.135,2.0,-0.18773252218200476,258.3203653912301,1.1176353938452834,102091.19653492945,0.9089456535324926,0.203,3.0,2.0,344.0,4.0,98857.85550809263,0.6810475031076084,1.028,0.0
2020-02-09 16:00:00,1.0,1.6,334.0,2.3,101931.0,55.14,1.199,2.0,-0.2394489259765482,277.7856772004334,0.3023826718498057,102088.91831603728,0.9084543489680189,0.273,3.0,2.0,353.0,3.0,98845.39632282987,0.6759150567015526,1.372,0.0
2020-02-09 17:00:00,1.0,1.7,338.0,2.2,102002.0,54.64,0.869,2.0,0.6546681476220169,196.66878339417713,0.03697475917282844,102261.06007010986,0.9086122329893945,0.981,3.0,2.0,0.0,3.0,99012.73309869278,0.6619739856996594,1.717,0.0
2020-02-09 18:00:00,1.0,1.6,326.0,2.1,102069.0,54.13,1.153,2.0,0.5641180415657043,195.25414211926864,-1.4447110378011772,102330.58039449666,0.9128833122034273,0.542,3.0,2.0,2.0,1.0,99059.66495424019,0.6705773738514162,2.332,0.611
2020-02-09 19:00:00,1.0,1.6,291.0,1.7,102143.0,56.92,1.183,2.0,0.5432669004584891,181.89429061063674,-1.5762416791537888,102385.12026417209,0.9210369008140954,0.309,3.0,2.0,0.0,1.0,99107.49056829582,0.6976530570092243,3.134,1.889
2020-02-09 20:00:00,1.0,1.5,116.0,1.3,102214.0,59.7,1.767,2.0,-0.33447944349744496,185.4569107126988,0.038985831933111115,102332.62562921541,0.9258828182970983,2.543,3.0,0.0,323.0,3.0,99059.87687855787,0.7336037408960188,3.786,3.965
2020-02-09 21:00:00,1.0,1.3,115.0,0.9,102225.0,62.48,2.282,2.0,-0.00965827944678388,172.8751964712783,-1.605743462714436,102383.16022427057,0.9382728893695235,3.579,3.0,1.0,229.0,1.0,99094.12802677175,0.7663932761614083,4.862,4.414
2020-02-09 22:00:00,1.0,1.5,119.0,0.8,102214.0,63.29,2.154,2.0,0.19672545810646902,175.48187939285617,-2.4011991671505584,102369.63900507109,0.942624641601883,3.678,3.0,2.0,225.0,0.0,99073.12151717341,0.7780016218947292,6.35,4.966
2020-02-09 23:00:00,1.0,1.6,165.0,0.8,102204.0,64.09,2.822,2.0,0.17072389323167947,188.68155369215378,-3.145177044462976,102356.88321998289,0.9462084725179526,4.31,3.0,2.0,229.0,-1.0,99050.8625964808,0.7852546097082245,7.933,5.935
2020-02-10 00:00:00,1.0,2.3,187.0,0.3,102102.0,65.27,3.709,2.0,0.9579129927788994,193.73788047031735,-3.3785723165370527,102261.97808293905,0.9462021286806411,8.759758410589228,3.0,4.0,209.0,-1.0,98963.48228941642,0.7862606117829789,10.363,8.291
2020-02-10 01:00:00,1.0,2.5,189.0,0.1,102075.0,64.64,4.035,2.0,1.0363734777647533,192.24899444263883,-3.426007268909423,102234.42898601135,0.943895074502534,9.322516407238481,3.0,4.0,209.0,-1.0,98936.88116336109,0.7789217891819424,11.009,10.157
2020-02-10 02:00:00,1.0,2.6,190.0,0.0,102048.0,64.0,4.76,2.0,1.0808666550631454,192.01971959178968,-3.433901459385801,102214.44536531465,0.9415572818410266,9.582814393134342,3.0,4.0,207.0,-1.0,98918.43411099399,0.7715428274130556,11.049,10.874
2020-02-10 03:00:00,1.0,2.7,190.0,-0.2,102021.0,63.36,8.241,2.0,0.960941904297071,186.40022607975766,-4.1069726980778185,102205.01386619823,0.9413648055983751,11.041571004619414,3.0,3.0,201.0,-2.0,98899.92917827642,0.7670658561766381,12.761,16.67
2020-02-10 04:00:00,1.0,2.9,188.0,-0.2,101987.0,62.57,10.414,2.0,1.274418005074379,183.94732583101268,-4.146343374945197,102188.40389245743,0.9378282315979102,13.158321699849566,3.0,4.0,197.0,-2.0,98884.42264917452,0.757073068459932,15.156,14.806
2020-02-10 05:00:00,1.0,3.0,184.0,-0.4,101901.0,61.78,11.11,2.0,1.318871276671926,178.56438233586846,-4.196709338047448,102119.02880637147,0.9349543007274971,13.464000883560928,3.0,4.0,197.0,-2.0,98816.93814563581,0.7484470590330021,16.174,11.281
2020-02-10 06:00:00,1.0,3.1,178.0,-0.5,101813.0,60.99,12.854,2.0,1.382354889435872,175.82076465262048,-4.1695361320026265,102051.00516281466,0.931922642302064,14.32197163980922,3.0,4.0,197.0,-2.0,98753.92413086578,0.739374270215758,17.047,11.844
2020-02-10 07:00:00,1.0,3.4,175.0,-0.5,101734.0,60.67,15.059,2.0,1.5287351093950132,171.47049715772528,-4.110665478234331,101982.55116798972,0.9300512939051314,16.008449004619862,3.0,4.0,197.0,-2.0,98689.8168649713,0.7329728317352338,18.899,15.033
2020-02-10 08:00:00,1.0,3.6,172.0,-0.4,101651.0,60.34,14.588,2.0,1.6407594611094094,164.04636681630632,-3.351017373885533,101895.48807088798,0.9269153939087488,16.875671400525007,3.0,4.0,196.0,-1.0,98616.21762825828,0.7252003345214311,20.757,16.421
2020-02-10 09:00:00,1.0,3.8,172.0,-0.4,101630.0,60.02,15.704,2.0,1.7357943324780774,164.47051910631058,-2.576089073517913,101870.11587334938,0.9228830372138183,17.66481268812177,3.0,4.0,197.0,0.0,98603.55054287438,0.7150502500650675,20.868,21.842
2020-02-10 10:00:00,1.0,3.9,178.0,0.9,101575.0,57.75,16.03,2.0,1.8025671088749373,165.90335787395588,-0.6937635791146661,101815.86832817875,0.9129976341872948,17.54194364228519,3.0,4.0,200.0,2.0,98576.11259991219,0.6862796688046107,20.658,23.948
2020-02-10 11:00:00,1.0,4.2,180.0,2.2,101519.0,55.49,17.858,2.0,1.9444715845511649,164.0671581731524,1.2033132944757412,101766.9026838481,0.9022719819266277,17.493792150500084,3.0,4.0,199.0,4.0,98552.13488397653,0.6541210023834707,20.062,24.525
2020-02-10 12:00:00,1.0,4.3,182.0,3.5,101464.0,53.23,20.279,2.0,1.991283538448597,168.58862693543028,2.4035724842905424,101736.50264414195,0.8938226825975101,16.615148608830765,3.0,4.0,198.0,5.0,98538.71576280857,0.626945393736754,17.77,22.826
2020-02-10 13:00:00,1.0,4.3,186.0,4.6,101360.0,52.2,15.888,2.0,1.9793231466386612,171.80044420194235,3.4609695206183844,101621.87041669284,0.8914097027406326,14.413089733828869,3.0,4.0,202.0,6.0,98444.55692186842,0.6190306530076399,15.781,20.999
2020-02-10 14:00:00,1.0,4.2,192.0,5.7,101257.0,51.18,13.946,2.0,1.723662867134534,168.31746430938665,4.5570965583903345,101523.64543368602,0.8884114772346533,11.79562101246178,3.0,3.0,204.0,7.0,98361.04426762079,0.6080435974157767,14.164,14.991348042251278
2020-02-10 15:00:00,1.0,4.0,197.0,6.7,101153.0,50.15,12.739,2.0,1.6764315280854145,170.0308261653181,5.599737094314399,101435.39083850686,0.8847579958436479,10.661420605420645,3.0,3.0,200.0,8.0,98291.61835878756,0.5972733242979178,13.361,11.176
2020-02-10 16:00:00,1.0,3.9,191.0,6.7,101087.0,53.87,15.464,2.0,1.6916066129879095,167.2323118310171,5.653669288056086,101385.56209457215,0.8939918970301685,12.160965237516052,3.0,3.0,194.0,8.0,98245.290891647,0.6268114495648258,14.79,11.181
2020-02-10 17:00:00,1.0,3.9,183.0,6.8,101088.0,57.59,20.178,2.0,1.7490486355989798,164.04023914772324,5.022263014229601,101407.51921183952,0.9051952150246222,14.22030947016215,3.0,3.0,183.0,7.0,98257.18994214018,0.6589970537667091,16.191,12.052
2020-02-10 18:00:00,1.0,3.8,179.0,6.9,101084.0,61.31,24.248,2.0,1.9572687163304163,172.42231654524926,3.640288955449755,101430.37151374352,0.9188130112559386,16.883080228336084,3.0,4.0,178.0,5.0,98265.7608088229,0.6980406635678182,17.479,13.876
2020-02-10 19:00:00,1.0,4.6,179.0,6.2,101077.0,62.16,30.401,2.0,2.2788310145235737,165.4805614402444,2.7855634459299026,101425.58912275474,0.9198905991742236,21.10607451027282,3.0,4.0,181.0,4.0,98247.71916170612,0.698486552552255,21.483,22.51
2020-02-10 20:00:00,1.0,5.8,175.0,5.4,101066.0,63.02,40.046,2.0,3.172178413537152,161.6104088867619,2.5625731319126217,101422.99214737682,0.9157600394873403,28.898308102011413,3.0,6.0,193.0,4.0,98242.33409687274,0.6884100317600632,28.463,31.774
2020-02-10 21:00:00,1.0,6.9,177.0,4.7,101000.0,63.87,43.852,2.0,3.834488215329868,155.22783779694214,2.3814198451893773,101332.01220421332,0.9148985171806147,35.32380152718693,3.0,7.0,206.0,4.0,98154.63597635731,0.686646967447849,35.569,47.26
2020-02-10 22:00:00,1.0,7.2,185.0,4.7,100926.0,64.14,42.391,2.0,4.1692603438792,155.49113189357354,2.3177393483298587,101245.49244220127,0.9156794631760244,37.55480386606439,3.0,8.0,211.0,4.0,98073.68073027421,0.6897441415399279,39.01,49.857
2020-02-10 23:00:00,1.0,7.6,193.0,4.6,100853.0,64.41,43.492,2.0,4.32202138108036,148.21134253796913,2.272531336851891,101175.45033263994,0.9152692556057066,38.677861546831124,3.0,8.0,209.0,4.0,98002.59561414407,0.6871104198107378,41.29,47.153
2020-02-11 00:00:00,1.0,9.6,207.0,5.3,100610.0,64.91,48.733,2.0,4.987916117277178,122.27638083829333,2.5317391391888506,100927.24077881915,0.9133489018644879,41.1,3.0,8.0,209.0,4.0,97754.50539344359,0.6720588900014799,47.213,42.97
2020-02-11 01:00:00,1.0,10.2,207.0,5.6,100520.0,64.01,47.398,2.0,5.318290441631602,116.18526191480123,2.6335602359741657,100826.6593049891,0.9111828747609262,43.09,3.0,8.0,205.0,4.0,97660.0001354505,0.6622702197130979,47.976,46.877
