Time,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,ProviderId2,WindSpeed2,WindDirection2,Temperature2,Pressure2,Humidity2,PowerWOAvailability2,ProviderId3,WindSpeed3,WindDirection3,Temperature3,Pressure3,Humidity3,PowerWOAvailability3
2020-05-18 22:00:00,1,7.3,31.0,20.2,100668,79.27,35.533,2,3.75,339.63,16.28,100677.0,0.967,23.16,3,6.4,30.0,21.0,97800.0,0.81,14.594
2020-05-18 23:00:00,1,6.9,31.0,19.8,100670,79.9,28.435,2,3.5,338.93,16.07,100674.0,0.973,17.085,3,5.9,30.0,20.0,97800.0,0.83,12.019
2020-05-19 00:00:00,1,7.5,35.0,17.9,100704,78.77,25.997,2,2.88,344.8,16.2,100677.0,0.977,21.929,3,5.0,30.0,20.0,97800.0,0.9,15.709
2020-05-19 01:00:00,1,6.5,31.0,17.8,100680,79.28,19.289,2,2.9,345.98,15.87,100662.0,0.976,18.364,3,4.7,15.0,20.0,97800.0,0.91,12.859
2020-05-19 02:00:00,1,6.5,30.0,17.6,100655,79.8,21.738,2,2.93,347.17,15.35,100648.0,0.976,13.146,3,4.5,0.0,20.0,97700.0,0.91,10.737
2020-05-19 03:00:00,1,5.5,44.0,17.5,100631,80.31,16.005,2,2.6,339.93,14.84,100614.0,0.979,8.749,3,4.2,0.0,20.0,97700.0,0.92,8.586
2020-05-19 04:00:00,1,5.1,39.0,17.5,100621,80.21,10.887,2,2.27,332.7,15.08,100581.0,0.982,6.336,3,3.9,0.0,19.0,97700.0,0.93,4.979
2020-05-19 05:00:00,1,4.9,37.0,17.6,100563,80.1,8.452,2,1.93,325.47,16.58,100548.0,0.985,3.376,3,3.6,345.0,19.0,97700.0,0.93,1.994
2020-05-19 06:00:00,1,4.3,34.0,17.7,100501,80.0,4.633,2,1.86,322.32,18.08,100549.0,0.972,2.429,3,3.4,330.0,19.0,97700.0,0.91,1.436
2020-05-19 07:00:00,1,4.5,36.0,18.4,100446,78.73,5.331,2,1.79,319.17,19.38,100550.0,0.96,2.649,3,3.1,315.0,20.0,97700.0,0.85,2.963
2020-05-19 08:00:00,1,4.1,37.0,19.2,100386,77.46,3.943,2,1.72,316.03,20.37,100552.0,0.947,2.609,3,3.1,300.0,20.0,97700.0,0.8,4.454
2020-05-19 09:00:00,1,4.0,32.0,20.0,100386,76.19,2.991,2,2.17,324.66,21.36,100547.0,0.939,2.553,3,3.2,315.0,21.0,97700.0,0.77,5.04
2020-05-19 10:00:00,1,4.0,27.0,21.3,100362,74.28,4.942,2,2.63,333.29,22.08,100542.0,0.931,4.57,3,3.6,345.0,22.0,97700.0,0.74,5.644
2020-05-19 11:00:00,1,4.0,23.0,22.6,100338,72.36,8.494,2,3.09,341.93,22.35,100538.0,0.922,7.586,3,4.2,0.0,23.0,97700.0,0.7,6.878
2020-05-19 12:00:00,1,4.2,19.0,23.9,100315,70.44,11.907,2,3.85,345.42,22.62,100518.0,0.91,11.997,3,4.9,0.0,23.0,97700.0,0.67,9.555
2020-05-19 13:00:00,1,4.6,18.0,24.7,100268,68.81,13.544,2,4.61,348.91,22.57,100497.0,0.897,15.659,3,5.6,15.0,23.0,97700.0,0.64,13.298
2020-05-19 14:00:00,1,5.1,15.0,25.6,100221,67.18,17.509,2,5.37,352.4,21.99,100477.0,0.884,23.847,3,6.4,30.0,23.0,97600.0,0.61,17.356
2020-05-19 15:00:00,1,6.1,12.0,26.4,100174,65.55,25.882,2,5.12,353.72,21.4,100425.0,0.885,27.265,3,6.8,30.0,23.0,97600.0,0.59,20.191
2020-05-19 16:00:00,1,6.6,14.0,26.0,100133,65.75,30.245,2,4.86,355.05,20.66,100374.0,0.886,25.888,3,6.8,30.0,23.0,97600.0,0.59,20.687
2020-05-19 17:00:00,1,7.0,18.0,25.4,100158,65.95,32.105,2,4.6,356.38,19.66,100322.0,0.887,22.945,3,6.9,30.0,23.0,97500.0,0.6,20.333
2020-05-19 18:00:00,1,7.3,22.0,24.9,100177,66.14,32.743,2,3.77,332.36,18.65,100268.0,0.898,17.485,3,6.4,30.0,23.0,97500.0,0.62,19.297
2020-05-19 19:00:00,1,7.4,24.0,23.6,100245,68.58,29.76,2,2.94,308.35,18.01,100215.0,0.909,9.041,3,5.4,30.0,22.0,97400.0,0.65,15.378
2020-05-19 20:00:00,1,7.2,28.0,22.4,100309,71.02,23.167,2,2.11,284.34,17.97,100161.0,0.92,2.801,3,4.4,15.0,22.0,97400.0,0.69,9.913
2020-05-19 21:00:00,1,6.4,26.0,21.2,100318,73.45,14.192,2,2.02,272.4,17.94,100148.0,0.921,0.697,3,3.2,345.0,21.0,97300.0,0.71,6.392
2020-05-19 22:00:00,1,6.0,24.0,20.7,100309,74.09,8.716,2,1.94,260.47,17.7,100135.0,0.922,0.695,3,2.7,300.0,21.0,97300.0,0.73,4.83
2020-05-19 23:00:00,1,5.5,27.0,20.3,100301,74.73,4.923,2,1.85,248.53,17.14,100122.0,0.924,1.086,3,3.5,255.0,21.0,97300.0,0.75,3.935
2020-05-20 00:00:00,1,2.9,300.0,19.3,100162,75.66,2.477,2,1.6,288.1,16.4,100131.0,0.945,1.146,3,3.6,255.0,21.0,97300.0,0.79,3.455
2020-05-20 01:00:00,1,2.7,193.0,18.9,100122,75.66,2.498,2,1.48,292.68,16.03,100088.0,0.953,0.738,3,3.2,270.0,21.0,97300.0,0.81,3.218
2020-05-20 02:00:00,1,2.4,117.0,18.6,100082,75.65,1.283,2,1.37,297.26,15.79,100046.0,0.961,0.509,3,3.3,285.0,21.0,97200.0,0.84,2.286
2020-05-20 03:00:00,1,2.2,138.0,18.3,100042,75.65,0.682,2,1.26,280.8,15.55,100006.0,0.964,0.568,3,3.1,285.0,20.0,97200.0,0.86,1.756
2020-05-20 04:00:00,1,2.2,144.0,18.2,100012,76.05,0.654,2,1.16,264.35,16.16,99966.0,0.966,1.612,3,2.8,255.0,20.0,97200.0,0.87,1.558
2020-05-20 05:00:00,1,2.0,150.0,18.3,99934,76.44,0.539,2,1.05,247.89,18.19,99926.0,0.969,1.628,3,3.0,225.0,20.0,97100.0,0.89,1.097
2020-05-20 06:00:00,1,1.9,165.0,18.3,99852,76.84,0.385,2,0.95,233.3,20.21,99903.0,0.961,0.25,3,3.1,210.0,20.0,97100.0,0.88,0.898
2020-05-20 07:00:00,1,1.9,74.0,19.5,99755,75.36,0.43,2,0.86,218.71,21.9,99879.0,0.953,0.018,3,3.0,210.0,21.0,97100.0,0.84,1.326
2020-05-20 08:00:00,1,2.1,68.0,20.8,99656,73.87,0.678,2,0.76,204.12,23.03,99856.0,0.944,0.046,3,3.2,210.0,22.0,97100.0,0.81,1.583
2020-05-20 09:00:00,1,2.4,80.0,22.0,99615,72.39,0.932,2,1.04,258.28,24.17,99823.0,0.943,0.589,3,2.9,225.0,23.0,97100.0,0.78,1.181
2020-05-20 10:00:00,1,2.3,31.0,23.3,99595,70.43,0.919,2,1.32,312.44,24.61,99790.0,0.941,0.85,3,2.4,255.0,24.0,97100.0,0.74,0.718
2020-05-20 11:00:00,1,1.9,325.0,24.6,99574,68.47,0.592,2,1.6,6.6,23.9,99757.0,0.939,1.026,3,2.7,285.0,26.0,97000.0,0.7,0.555
2020-05-20 12:00:00,1,2.2,318.0,26.0,99554,66.5,0.939,2,1.92,5.95,23.19,99721.0,0.936,1.055,3,3.1,315.0,26.0,97000.0,0.69,0.802
2020-05-20 13:00:00,1,2.4,316.0,26.8,99511,66.01,1.793,2,2.24,5.29,22.8,99684.0,0.933,2.112,3,3.5,345.0,25.0,97000.0,0.7,1.758
2020-05-20 14:00:00,1,2.5,304.0,27.6,99467,65.53,3.39,2,2.55,4.64,22.97,99648.0,0.931,5.395,3,4.2,0.0,24.0,96900.0,0.72,3.983
2020-05-20 15:00:00,1,2.8,296.0,28.4,99424,65.04,6.31,2,2.11,353.1,23.14,99647.0,0.92,7.115,3,4.4,0.0,24.0,96900.0,0.71,5.941
2020-05-20 16:00:00,1,2.6,305.0,27.8,99384,65.65,3.98,2,1.67,341.56,22.64,99647.0,0.909,7.872,3,4.1,0.0,24.0,96900.0,0.68,5.543
2020-05-20 17:00:00,1,2.7,304.0,27.0,99407,66.27,3.837,2,1.22,330.01,21.03,99647.0,0.899,8.695,3,4.0,0.0,24.0,96900.0,0.65,4.45
2020-05-20 18:00:00,1,3.0,309.0,26.3,99425,66.88,4.559,2,1.16,335.63,19.42,99635.0,0.915,8.291,3,3.8,0.0,24.0,96900.0,0.65,4.08
2020-05-20 19:00:00,1,3.3,316.0,25.5,99455,69.01,3.126,2,1.1,341.24,18.36,99624.0,0.932,7.466,3,3.6,0.0,23.0,96900.0,0.7,3.778
2020-05-20 20:00:00,1,3.3,35.0,24.7,99481,71.14,1.928,2,1.04,346.85,18.22,99613.0,0.948,6.122,3,3.6,0.0,22.0,96800.0,0.76,3.692
2020-05-20 21:00:00,1,3.2,49.0,24.0,99455,73.27,0.87,2,0.96,42.11,18.07,99559.0,0.948,4.581,3,3.1,15.0,22.0,96800.0,0.79,3.785
2020-05-20 22:00:00,1,3.5,70.0,23.7,99430,73.99,1.63,2,0.88,97.36,18.01,99505.0,0.948,4.728,3,2.6,60.0,21.0,96800.0,0.8,4.478
2020-05-20 23:00:00,1,4.5,85.0,23.3,99405,74.72,4.628,2,0.8,152.62,18.11,99451.0,0.948,6.946,3,3.1,105.0,21.0,96700.0,0.81,6.555
2020-05-21 00:00:00,1,4.0,71.0,20.8,99397,70.88,1.608,2,1.84,201.05,20.5,99373.0,0.914,9.476,3,4.2,165.0,23.0,96600.0,0.71,4.907
2020-05-21 01:00:00,1,2.5,38.0,20.7,99377,70.65,1.319,2,1.74,219.48,19.97,99340.0,0.92,9.379,3,3.8,195.0,23.0,96600.0,0.74,6.852
2020-05-21 02:00:00,1,2.4,326.0,20.6,99356,70.42,1.279,2,1.64,237.91,18.3,99307.0,0.927,7.695,3,4.5,225.0,23.0,96600.0,0.76,9.545
2020-05-21 03:00:00,1,2.9,120.0,20.5,99335,70.19,4.977,2,1.98,278.69,16.64,99342.0,0.951,3.88,3,4.1,255.0,22.0,96600.0,0.8,8.849
2020-05-21 04:00:00,1,3.0,127.0,20.2,99336,71.64,6.474,2,2.32,319.47,15.82,99377.0,0.974,7.011,3,2.7,300.0,20.0,96600.0,0.85,7.478
2020-05-21 05:00:00,1,3.4,340.0,19.8,99255,73.09,6.047,2,2.66,0.25,16.41,99413.0,0.998,16.897,3,3.5,345.0,19.0,96600.0,0.92,11.285
2020-05-21 06:00:00,1,4.6,20.0,19.6,99171,74.55,11.638,2,2.96,359.08,17.0,99430.0,0.989,23.063,3,4.5,0.0,18.0,96600.0,0.95,17.201
2020-05-21 07:00:00,1,4.5,23.0,19.6,99147,75.89,12.589,2,3.27,357.9,17.63,99447.0,0.98,21.538,3,4.4,0.0,19.0,96600.0,0.92,19.011
2020-05-21 08:00:00,1,4.8,30.0,19.6,99114,77.24,12.207,2,3.57,356.72,18.33,99464.0,0.971,17.155,3,4.7,0.0,19.0,96600.0,0.88,16.815
2020-05-21 09:00:00,1,4.9,27.0,19.6,99178,78.58,11.055,2,3.95,356.24,19.03,99481.0,0.963,16.801,3,5.0,0.0,20.0,96600.0,0.84,15.198
2020-05-21 10:00:00,1,5.2,20.0,20.2,99197,77.95,13.678,2,4.33,355.76,19.58,99497.0,0.956,21.602,3,5.4,0.0,20.0,96700.0,0.81,15.875
2020-05-21 11:00:00,1,5.8,14.0,20.9,99215,77.33,19.057,2,4.72,355.28,19.89,99514.0,0.948,26.168,3,6.1,0.0,21.0,96700.0,0.78,18.705
2020-05-21 12:00:00,1,6.2,8.0,21.5,99234,76.7,23.084,2,5.09,357.0,20.21,99528.0,0.939,29.448,3,6.7,0.0,21.0,96700.0,0.75,24.573
2020-05-21 13:00:00,1,6.5,5.0,22.0,99223,76.73,24.993,2,5.46,358.72,20.14,99542.0,0.93,33.73,3,7.2,0.0,21.0,96700.0,0.74,30.498
2020-05-21 14:00:00,1,6.9,4.0,22.4,99212,76.76,27.877,2,5.83,0.43,19.46,99556.0,0.921,37.581,3,7.9,0.0,20.0,96700.0,0.72,34.005
2020-05-21 15:00:00,1,7.2,4.0,22.9,99201,76.8,30.651,2,6.15,5.64,18.78,99597.0,0.926,41.178,3,8.5,0.0,20.0,96700.0,0.71,38.11
2020-05-21 16:00:00,1,8.1,8.0,21.9,99234,78.15,41.423,2,6.47,10.85,18.1,99638.0,0.932,44.75,3,9.1,15.0,20.0,96800.0,0.73,42.943
2020-05-21 17:00:00,1,8.8,12.0,20.7,99410,79.51,46.978,2,6.78,16.05,17.44,99679.0,0.937,47.529,3,9.9,30.0,20.0,96800.0,0.74,46.435
2020-05-21 18:00:00,1,9.3,14.0,19.7,99579,80.87,49.943,2,6.8,17.22,16.77,99739.0,0.943,48.241,3,10.4,30.0,19.0,96800.0,0.77,48.187
2020-05-21 19:00:00,1,9.5,16.0,18.6,99783,82.18,49.961,2,6.81,18.38,16.21,99799.0,0.949,46.951,3,10.4,30.0,19.0,96900.0,0.79,48.376
2020-05-21 20:00:00,1,10.0,19.0,17.5,99986,83.49,49.99,2,6.82,19.55,15.83,99859.0,0.955,47.276,3,10.4,30.0,19.0,96900.0,0.82,48.3
2020-05-21 21:00:00,1,10.3,19.0,16.5,100055,84.8,49.993,2,7.08,18.45,15.44,99915.0,0.961,48.192,3,10.6,30.0,18.0,97000.0,0.84,48.973
2020-05-21 22:00:00,1,10.4,22.0,16.2,100097,84.93,49.993,2,7.33,17.36,15.01,99970.0,0.967,48.599,3,11.1,30.0,18.0,97000.0,0.86,49.745
2020-05-21 23:00:00,1,10.4,21.0,15.8,100140,85.05,49.993,2,7.59,16.26,14.5,100025.0,0.973,49.516,3,11.7,30.0,18.0,97100.0,0.88,50.0
2020-05-22 00:00:00,1,10.0,29.0,15.7,99835,86.7,49.991,2,8.0,19.03,14.19,100022.0,0.974,49.943,3,12.1,30.0,18.0,97000.0,0.89,50.0
2020-05-22 01:00:00,1,10.5,25.0,15.4,99869,87.55,49.994,2,7.78,18.4,13.85,100046.0,0.978,49.993,3,12.4,30.0,17.0,97000.0,0.9,50.0
2020-05-22 02:00:00,1,11.0,24.0,15.1,99902,88.4,49.997,2,7.55,17.78,13.51,100070.0,0.982,50.0,3,12.6,30.0,17.0,97000.0,0.92,50.0
2020-05-22 03:00:00,1,11.0,23.0,14.8,99936,89.25,49.997,2,7.64,18.49,13.17,100114.0,0.981,50.0,3,12.8,30.0,17.0,97100.0,0.92,50.0
2020-05-22 04:00:00,1,11.4,22.0,14.6,99976,88.83,49.999,2,7.72,19.21,12.89,100158.0,0.98,50.0,3,12.8,30.0,16.0,97100.0,0.92,50.0
2020-05-22 05:00:00,1,11.6,22.0,14.3,99967,88.41,50.0,2,7.81,19.92,12.72,100202.0,0.979,50.0,3,12.9,30.0,16.0,97200.0,0.91,50.0
2020-05-22 06:00:00,1,11.8,20.0,14.0,99956,88.0,50.0,2,7.59,20.03,12.54,100300.0,0.975,50.0,3,12.9,30.0,15.0,97300.0,0.91,50.0
2020-05-22 07:00:00,1,12.0,20.0,13.8,99978,86.26,50.0,2,7.38,20.13,12.61,100398.0,0.971,50.0,3,13.0,30.0,15.0,97300.0,0.9,50.0
2020-05-22 08:00:00,1,11.8,21.0,13.6,99995,84.51,50.0,2,7.16,20.24,13.06,100496.0,0.967,50.0,3,13.0,30.0,16.0,97400.0,0.89,50.0
2020-05-22 09:00:00,1,11.7,22.0,13.4,100073,82.77,50.0,2,7.19,23.84,13.52,100582.0,0.951,50.0,3,12.5,30.0,15.0,97500.0,0.87,50.0
2020-05-22 10:00:00,1,11.0,28.0,13.6,100152,81.39,49.998,2,7.22,27.44,14.05,100668.0,0.935,50.0,3,11.5,30.0,15.0,97500.0,0.83,50.0
2020-05-22 11:00:00,1,10.3,33.0,13.7,100232,80.0,49.993,2,7.24,31.04,14.68,100754.0,0.919,49.876,3,10.4,30.0,15.0,97600.0,0.8,50.0
2020-05-22 12:00:00,1,10.1,34.0,13.8,100312,78.62,49.975,2,6.68,34.23,15.31,100793.0,0.909,48.038,3,9.8,30.0,15.0,97700.0,0.75,49.21
2020-05-22 13:00:00,1,9.8,36.0,14.2,100361,75.84,49.916,2,6.12,37.43,15.63,100831.0,0.9,42.354,3,9.7,30.0,15.0,97700.0,0.69,48.031
2020-05-22 14:00:00,1,9.3,36.0,14.7,100410,73.06,48.13,2,5.55,40.63,15.4,100870.0,0.89,34.391,3,9.6,30.0,16.0,97800.0,0.64,46.313
2020-05-22 15:00:00,1,8.9,38.0,15.1,100459,70.28,44.234,2,5.42,35.23,15.18,100900.0,0.893,30.773,3,9.5,30.0,16.0,97800.0,0.61,42.906
2020-05-22 16:00:00,1,8.3,38.0,15.1,100495,67.32,39.327,2,5.28,29.82,14.9,100930.0,0.897,27.966,3,9.3,30.0,16.0,97900.0,0.6,39.845
2020-05-22 17:00:00,1,7.8,38.0,15.1,100600,64.37,34.209,2,5.15,24.42,14.53,100960.0,0.9,31.291,3,9.2,30.0,17.0,97900.0,0.59,38.846
2020-05-22 18:00:00,1,8.3,37.0,15.2,100701,61.41,37.356,2,5.12,27.76,14.17,101007.0,0.902,32.663,3,8.8,30.0,17.0,97900.0,0.59,36.945
2020-05-22 19:00:00,1,7.7,39.0,14.9,100806,63.14,33.167,2,5.1,31.11,13.72,101055.0,0.904,29.884,3,8.1,30.0,17.0,98000.0,0.61,31.966
2020-05-22 20:00:00,1,7.1,41.0,14.6,100907,64.87,28.033,2,5.08,34.46,13.14,101102.0,0.906,25.813,3,7.4,30.0,17.0,98000.0,0.63,25.552
2020-05-22 21:00:00,1,6.6,46.0,14.3,100951,66.6,25.405,2,4.16,36.14,12.56,101130.0,0.912,18.545,3,6.7,30.0,16.0,98000.0,0.66,19.405
2020-05-22 22:00:00,1,6.2,48.0,14.1,100977,67.12,20.043,2,3.24,37.83,12.36,101158.0,0.918,12.862,3,6.2,45.0,16.0,98100.0,0.69,14.77
2020-05-22 23:00:00,1,5.6,51.0,13.8,101003,67.64,14.424,2,2.31,39.52,12.78,101185.0,0.924,9.425,3,5.7,60.0,15.0,98100.0,0.72,10.179
2020-05-23 00:00:00,1,4.1,77.0,13.0,100988,64.45,7.417,2,1.74,119.52,11.07,101077.0,0.932,7.433,3,4.2,75.0,14.0,98000.0,0.75,4.972
2020-05-23 01:00:00,1,3.8,81.0,12.7,100978,63.43,5.232,2,1.55,164.71,11.31,101068.0,0.932,4.081,3,3.5,105.0,15.0,98000.0,0.73,4.205
2020-05-23 02:00:00,1,3.2,83.0,12.3,100967,62.41,3.308,2,1.36,209.9,12.28,101059.0,0.931,1.781,3,3.3,135.0,15.0,98000.0,0.69,3.197
2020-05-23 03:00:00,1,2.8,90.0,12.0,100957,61.39,2.291,2,1.13,247.35,13.25,101050.0,0.903,1.204,3,2.8,135.0,15.0,98000.0,0.64,2.784
2020-05-23 04:00:00,1,2.6,98.0,12.0,100959,62.41,2.192,2,0.89,284.8,14.09,101041.0,0.876,0.142,3,2.1,90.0,15.0,98000.0,0.59,2.655
2020-05-23 05:00:00,1,1.9,115.0,12.0,100912,63.43,0.734,2,0.66,322.25,14.7,101032.0,0.848,0.298,3,2.4,45.0,16.0,98000.0,0.54,2.361
2020-05-23 06:00:00,1,1.7,190.0,12.0,100861,64.45,0.688,2,0.94,327.35,15.31,101046.0,0.853,0.323,3,2.8,15.0,16.0,98000.0,0.52,2.225
2020-05-23 07:00:00,1,1.9,174.0,12.7,100811,62.78,1.062,2,1.23,332.46,15.68,101060.0,0.858,0.343,3,2.8,345.0,16.0,98000.0,0.53,2.344
2020-05-23 08:00:00,1,2.1,262.0,13.5,100757,61.1,0.867,2,1.51,337.56,15.67,101074.0,0.863,0.43,3,3.1,315.0,16.0,98000.0,0.55,2.24
2020-05-23 09:00:00,1,2.4,273.0,14.3,100764,59.42,1.001,2,2.06,351.83,15.66,101093.0,0.872,0.961,3,3.7,315.0,17.0,98000.0,0.55,2.758
2020-05-23 10:00:00,1,2.8,319.0,14.7,100769,65.69,2.584,2,2.61,6.1,15.68,101111.0,0.881,3.295,3,4.3,345.0,17.0,98100.0,0.54,5.059
2020-05-23 11:00:00,1,3.7,336.0,15.1,100774,71.96,3.949,2,3.16,20.37,15.76,101130.0,0.89,4.39,3,5.1,0.0,16.0,98100.0,0.56,6.373
2020-05-23 12:00:00,1,4.3,346.0,15.5,100779,78.23,9.551,2,3.29,17.91,15.84,101131.0,0.882,5.47,3,5.5,0.0,16.0,98100.0,0.56,5.84
2020-05-23 13:00:00,1,4.4,348.0,15.7,100778,75.85,10.641,2,3.43,15.46,15.66,101131.0,0.874,7.565,3,5.4,0.0,16.0,98100.0,0.54,7.252
2020-05-23 14:00:00,1,4.5,349.0,16.0,100776,73.47,12.513,2,3.56,13.0,15.06,101131.0,0.867,9.839,3,5.4,0.0,16.0,98100.0,0.52,11.333
2020-05-23 15:00:00,1,4.9,357.0,16.2,100774,71.09,16.319,2,4.02,13.62,14.45,101149.0,0.882,15.443,3,5.6,0.0,16.0,98100.0,0.53,16.465
2020-05-23 16:00:00,1,7.3,7.0,15.8,100794,68.81,35.839,2,4.49,14.24,13.89,101167.0,0.897,21.797,3,5.9,0.0,16.0,98100.0,0.58,20.53
2020-05-23 17:00:00,1,6.2,10.0,15.4,100886,66.53,28.44,2,4.95,14.86,13.42,101185.0,0.912,27.399,3,6.4,0.0,16.0,98100.0,0.63,22.289
2020-05-23 18:00:00,1,6.8,7.0,15.0,100973,64.25,34.516,2,4.65,17.08,12.94,101220.0,0.915,32.174,3,6.6,0.0,16.0,98100.0,0.67,23.611
2020-05-23 19:00:00,1,7.4,14.0,14.4,101074,66.06,40.982,2,4.35,19.31,12.48,101255.0,0.919,33.463,3,6.6,15.0,16.0,98200.0,0.69,24.213
2020-05-23 20:00:00,1,7.4,21.0,13.9,101173,67.87,41.02,2,4.05,21.53,12.07,101291.0,0.923,31.485,3,6.7,30.0,16.0,98200.0,0.7,22.536
2020-05-23 21:00:00,1,7.3,31.0,13.4,101212,69.68,39.934,2,3.68,26.3,11.65,101312.0,0.932,23.477,3,6.5,30.0,15.0,98200.0,0.73,18.437
2020-05-23 22:00:00,1,6.4,38.0,13.1,101238,69.33,28.575,2,3.31,31.07,11.46,101333.0,0.941,13.551,3,5.9,30.0,15.0,98300.0,0.76,12.278
2020-05-23 23:00:00,1,5.5,48.0,12.8,101264,68.99,21.112,2,2.94,35.84,11.65,101354.0,0.95,8.603,3,5.4,30.0,14.0,98300.0,0.79,7.002
2020-05-24 00:00:00,1,5.1,48.0,12.2,101233,69.55,17.171,2,1.95,20.12,12.09,101242.0,0.945,6.02,3,4.2,30.0,14.0,98200.0,0.81,7.855
2020-05-24 01:00:00,1,4.1,50.0,11.9,101227,69.18,9.685,2,1.68,8.78,12.01,101225.0,0.941,2.353,3,3.6,15.0,14.0,98200.0,0.81,4.093
2020-05-24 02:00:00,1,3.6,54.0,11.5,101220,68.8,5.917,2,1.42,357.43,11.52,101208.0,0.937,1.52,3,3.2,0.0,14.0,98200.0,0.81,3.725
2020-05-24 03:00:00,1,3.3,55.0,11.2,101214,68.43,4.863,2,1.56,3.17,11.03,101212.0,0.945,3.172,3,3.0,0.0,14.0,98200.0,0.81,4.162
2020-05-24 04:00:00,1,3.3,58.0,11.2,101205,69.86,4.474,2,1.7,8.91,11.17,101215.0,0.953,4.666,3,3.1,0.0,14.0,98200.0,0.82,4.266
2020-05-24 05:00:00,1,2.9,59.0,11.2,101147,71.28,3.079,2,1.84,14.65,12.37,101218.0,0.961,6.487,3,3.3,0.0,14.0,98200.0,0.83,3.781
2020-05-24 06:00:00,1,2.6,64.0,11.2,101087,72.71,1.875,2,2.1,19.67,13.56,101250.0,0.946,4.357,3,3.4,0.0,15.0,98200.0,0.81,2.769
2020-05-24 07:00:00,1,2.5,60.0,12.0,101055,69.94,1.695,2,2.37,24.69,14.55,101282.0,0.93,2.286,3,3.3,15.0,16.0,98300.0,0.77,2.38
2020-05-24 08:00:00,1,2.2,54.0,12.7,101018,67.17,1.036,2,2.63,29.71,15.19,101314.0,0.915,2.461,3,3.4,30.0,16.0,98300.0,0.71,2.987
2020-05-24 09:00:00,1,2.4,47.0,13.6,101041,64.41,1.292,2,2.53,27.76,15.83,101315.0,0.899,2.77,3,3.3,30.0,16.0,98300.0,0.65,3.787
2020-05-24 10:00:00,1,2.5,41.0,14.5,101009,61.87,1.55,2,2.43,25.8,16.33,101315.0,0.884,2.536,3,3.3,15.0,17.0,98300.0,0.61,4.301
2020-05-24 11:00:00,1,2.7,34.0,15.4,100977,59.33,2.26,2,2.34,23.85,16.59,101316.0,0.868,2.824,3,3.6,0.0,17.0,98300.0,0.56,4.831
2020-05-24 12:00:00,1,2.9,29.0,16.3,100945,56.79,3.723,2,2.43,18.11,16.84,101262.0,0.863,4.756,3,3.8,15.0,17.0,98300.0,0.54,5.846
2020-05-24 13:00:00,1,3.2,20.0,16.9,100903,55.5,5.12,2,2.53,12.37,17.0,101208.0,0.857,6.218,3,3.9,30.0,17.0,98200.0,0.53,6.959
2020-05-24 14:00:00,1,3.4,6.0,17.5,100860,54.21,6.852,2,2.62,6.64,16.97,101155.0,0.852,7.31,3,4.0,30.0,17.0,98200.0,0.51,7.642
2020-05-24 15:00:00,1,3.7,356.0,18.1,100818,52.92,8.719,2,2.42,8.75,16.94,101117.0,0.852,7.317,3,4.0,30.0,18.0,98100.0,0.5,7.788
2020-05-24 16:00:00,1,3.2,5.0,17.9,100787,54.16,6.462,2,2.22,10.86,16.64,101079.0,0.852,6.273,3,3.8,15.0,18.0,98100.0,0.5,6.885
2020-05-24 17:00:00,1,2.8,11.0,17.8,100826,55.4,5.06,2,2.01,12.97,15.91,101041.0,0.851,4.434,3,3.7,0.0,19.0,98000.0,0.5,5.134
2020-05-24 18:00:00,1,2.5,15.0,17.7,100859,56.64,4.23,2,1.79,15.68,15.18,101018.0,0.865,3.296,3,3.5,0.0,19.0,98000.0,0.53,3.761
2020-05-24 19:00:00,1,2.6,27.0,17.2,100899,60.49,3.442,2,1.56,18.38,14.69,100996.0,0.879,3.195,3,3.3,15.0,19.0,98000.0,0.59,3.051
2020-05-24 20:00:00,1,2.6,39.0,16.6,100934,64.35,2.695,2,1.34,21.08,14.59,100973.0,0.893,2.823,3,3.2,30.0,19.0,98000.0,0.65,2.743
2020-05-24 21:00:00,1,2.8,44.0,16.1,100912,68.2,2.063,2,1.19,79.7,14.5,100959.0,0.894,2.753,3,2.9,45.0,18.0,98000.0,0.67,2.712
2020-05-24 22:00:00,1,2.8,58.0,15.7,100897,68.31,1.873,2,1.05,138.31,14.49,100944.0,0.894,2.557,3,2.7,90.0,19.0,98000.0,0.65,2.441
2020-05-24 23:00:00,1,2.4,68.0,15.2,100881,68.42,1.081,2,0.91,196.93,14.61,100929.0,0.895,1.87,3,3.1,135.0,19.0,97900.0,0.64,1.71
2020-05-25 00:00:00,1,0.9,82.0,14.2,100837,66.06,1.824,2,1.21,181.99,14.3,100918.0,0.87,0.322,3,3.2,150.0,17.0,97900.0,0.56,0.925
2020-05-25 01:00:00,1,0.9,112.0,14.0,100815,65.78,0.0,2,0.85,198.33,14.84,100895.0,0.853,0.308,3,2.3,135.0,17.0,97900.0,0.55,0.587
2020-05-25 02:00:00,1,1.1,19.0,13.9,100793,65.51,0.0,2,0.5,214.68,14.87,100871.0,0.837,0.36,3,2.4,105.0,18.0,97900.0,0.53,0.406
2020-05-25 03:00:00,1,1.2,351.0,13.8,100771,65.23,0.0,2,0.51,218.47,14.89,100876.0,0.839,1.594,3,2.4,75.0,17.0,97900.0,0.52,0.574
